N.rep,data.type,N.col,expr,time
1,data.table,88,data.table::melt-4,2791560
1,data.table,88,nc::capture_melt_single-0,4171080
1,data.table,88,data.table::melt-0,643400
1,data.table,88,stats::reshape-0,67400920
1,data.table,88,stats::reshape-4,92720680
1,data.table,88,tidyr::pivot_longer-0,10751600
1,data.table,88,tidyr::pivot_longer-4,11365520
1,data.table,88,nc::capture_melt_single-4,4161760
1,data.table,88,tidyr::pivot_longer-4,11958120
1,data.table,88,reshape2::melt-0,4106280
1,data.table,88,cdata::unpivot_to_blocks-4,36596800
1,data.table,88,tidyr::gather-0,7566800
1,data.table,88,data.table::melt-4,2941120
1,data.table,88,nc::capture_melt_single-4,4075760
1,data.table,88,reshape2::melt-4,12878120
1,data.table,88,utils::stack-4,13299720
1,data.table,88,reshape2::melt-0,3739040
1,data.table,88,cdata::unpivot_to_blocks-0,27787560
1,data.table,88,nc::capture_melt_single-0,3521680
1,data.table,88,tidyr::gather-4,16654840
1,data.table,88,nc::capture_melt_single-4,4134240
1,data.table,88,utils::stack-0,15519800
1,data.table,88,tidyfast::dt_pivot_longer-4,22194240
1,data.table,88,reshape2::melt-4,15726200
1,data.table,88,tidyfast::dt_pivot_longer-0,739000
1,data.table,88,cdata::unpivot_to_blocks-0,27161680
1,data.table,88,tidyfast::dt_pivot_longer-4,22434880
1,data.table,88,stats::reshape-4,77848040
1,data.table,88,reshape2::melt-0,3530840
1,data.table,88,utils::stack-4,12746760
1,data.table,88,nc::capture_melt_single-4,3937680
1,data.table,88,cdata::unpivot_to_blocks-0,25807760
1,data.table,88,cdata::unpivot_to_blocks-4,34905440
1,data.table,88,utils::stack-0,4371720
1,data.table,88,tidyfast::dt_pivot_longer-0,734720
1,data.table,88,cdata::unpivot_to_blocks-4,34872520
1,data.table,88,cdata::unpivot_to_blocks-4,36082000
1,data.table,88,data.table::melt-0,764720
1,data.table,88,utils::stack-0,3305680
1,data.table,88,utils::stack-0,3196200
1,data.table,88,tidyr::pivot_longer-0,10981880
1,data.table,88,reshape2::melt-4,13381040
1,data.table,88,utils::stack-4,13503760
1,data.table,88,reshape2::melt-4,24473720
1,data.table,88,utils::stack-0,3403400
1,data.table,88,reshape2::melt-0,3896840
1,data.table,88,cdata::unpivot_to_blocks-0,26005760
1,data.table,88,stats::reshape-4,78133000
1,data.table,88,utils::stack-4,12557920
1,data.table,88,reshape2::melt-4,12456520
1,data.table,88,tidyr::pivot_longer-4,11304240
1,data.table,88,tidyr::gather-4,17098520
1,data.table,88,tidyr::gather-4,16320800
1,data.table,88,stats::reshape-4,76722520
1,data.table,88,tidyr::pivot_longer-4,12024880
1,data.table,88,data.table::melt-4,2392760
1,data.table,88,tidyr::gather-4,16486480
1,data.table,88,tidyfast::dt_pivot_longer-4,22931560
1,data.table,88,tidyr::gather-0,7324520
1,data.table,88,data.table::melt-0,755160
1,data.table,88,reshape2::melt-4,12691040
1,data.table,88,tidyr::pivot_longer-0,10474600
1,data.table,88,stats::reshape-0,82275520
1,data.table,88,nc::capture_melt_single-0,3330320
1,data.table,88,nc::capture_melt_single-0,3193840
1,data.table,88,tidyr::pivot_longer-4,11085560
1,data.table,88,tidyfast::dt_pivot_longer-0,687080
1,data.table,88,tidyr::pivot_longer-4,11307360
1,data.table,88,reshape2::melt-4,13866960
1,data.table,88,stats::reshape-0,68688920
1,data.table,88,reshape2::melt-0,3581320
1,data.table,88,stats::reshape-4,78309400
1,data.table,88,cdata::unpivot_to_blocks-4,34593960
1,data.table,88,stats::reshape-0,84243680
1,data.table,88,tidyfast::dt_pivot_longer-4,22314320
1,data.table,88,data.table::melt-0,895880
1,data.table,88,utils::stack-0,4022440
1,data.table,88,nc::capture_melt_single-0,3416680
1,data.table,88,cdata::unpivot_to_blocks-4,34888640
1,data.table,88,reshape2::melt-0,3534960
1,data.table,88,reshape2::melt-4,12310360
1,data.table,88,tidyr::pivot_longer-4,11224800
1,data.table,88,nc::capture_melt_single-0,3416360
1,data.table,88,tidyfast::dt_pivot_longer-0,630920
1,data.table,88,tidyfast::dt_pivot_longer-4,22340080
1,data.table,88,tidyfast::dt_pivot_longer-0,834800
1,data.table,88,tidyr::gather-0,8217680
1,data.table,88,data.table::melt-4,2422320
1,data.table,88,data.table::melt-4,2291640
1,data.table,88,tidyr::gather-0,7238920
1,data.table,88,stats::reshape-0,69573760
1,data.table,88,tidyfast::dt_pivot_longer-0,666600
1,data.table,88,utils::stack-4,12997880
1,data.table,88,utils::stack-4,13874240
1,data.table,88,tidyr::gather-4,16587440
1,data.table,88,tidyfast::dt_pivot_longer-4,23300480
1,data.table,88,data.table::melt-0,758920
1,data.table,88,tidyfast::dt_pivot_longer-4,22667680
1,data.table,88,nc::capture_melt_single-0,3467720
1,data.table,88,cdata::unpivot_to_blocks-4,47673280
1,data.table,88,tidyr::gather-0,7220600
1,data.table,88,reshape2::melt-4,12358600
1,data.table,88,nc::capture_melt_single-0,3430840
1,data.table,88,cdata::unpivot_to_blocks-4,34253680
1,data.table,88,nc::capture_melt_single-0,3466600
1,data.table,88,nc::capture_melt_single-4,3889440
1,data.table,88,nc::capture_melt_single-4,3814320
1,data.table,88,tidyr::pivot_longer-0,11864920
1,data.table,88,data.table::melt-4,2384040
1,data.table,88,tidyr::pivot_longer-4,11243760
1,data.table,88,reshape2::melt-4,12704080
1,data.table,88,cdata::unpivot_to_blocks-0,25648720
1,data.table,88,tidyr::gather-0,7186920
1,data.table,88,tidyr::pivot_longer-0,10420000
1,data.table,88,tidyr::pivot_longer-0,10567800
1,data.table,88,tidyr::gather-4,16788680
1,data.table,88,tidyr::pivot_longer-0,10626440
1,data.table,88,utils::stack-0,3311880
1,data.table,88,data.table::melt-0,677440
1,data.table,88,data.table::melt-4,2391240
1,data.table,88,stats::reshape-4,76503320
1,data.table,88,data.table::melt-0,756480
1,data.table,88,tidyr::pivot_longer-4,12470560
1,data.table,88,utils::stack-0,3316280
1,data.table,88,data.table::melt-0,674120
1,data.table,88,cdata::unpivot_to_blocks-4,35319960
1,data.table,88,nc::capture_melt_single-4,4151240
1,data.table,88,cdata::unpivot_to_blocks-0,37853960
1,data.table,88,reshape2::melt-0,3565680
1,data.table,88,utils::stack-4,13566560
1,data.table,88,stats::reshape-4,77541040
1,data.table,88,tidyfast::dt_pivot_longer-4,23440000
1,data.table,88,stats::reshape-0,67396800
1,data.table,88,tidyr::pivot_longer-0,10443880
1,data.table,88,tidyfast::dt_pivot_longer-0,683080
1,data.table,88,cdata::unpivot_to_blocks-0,27078840
1,data.table,88,tidyr::gather-0,10437560
1,data.table,88,stats::reshape-0,67771400
1,data.table,88,stats::reshape-0,81536840
1,data.table,88,stats::reshape-0,69619480
1,data.table,88,tidyfast::dt_pivot_longer-0,671480
1,data.table,88,nc::capture_melt_single-4,3987680
1,data.table,88,tidyfast::dt_pivot_longer-0,632320
1,data.table,88,tidyr::pivot_longer-0,10581320
1,data.table,88,tidyr::gather-4,15994760
1,data.table,88,utils::stack-4,12750280
1,data.table,88,stats::reshape-0,75075000
1,data.table,88,cdata::unpivot_to_blocks-0,26309640
1,data.table,88,tidyr::pivot_longer-0,12498320
1,data.table,88,nc::capture_melt_single-4,5106800
1,data.table,88,tidyfast::dt_pivot_longer-4,27104080
1,data.table,88,nc::capture_melt_single-4,5766880
1,data.table,88,tidyr::gather-4,32924360
1,data.table,88,tidyfast::dt_pivot_longer-4,25566280
1,data.table,88,utils::stack-4,19895600
1,data.table,88,stats::reshape-4,92959440
1,data.table,88,reshape2::melt-0,3721360
1,data.table,88,data.table::melt-0,802840
1,data.table,88,stats::reshape-4,91883640
1,data.table,88,cdata::unpivot_to_blocks-0,28711280
1,data.table,88,tidyr::pivot_longer-4,15813240
1,data.table,88,tidyr::gather-0,7367680
1,data.table,88,utils::stack-0,3435680
1,data.table,88,stats::reshape-4,79202840
1,data.table,88,data.table::melt-4,14880920
1,data.table,88,utils::stack-4,12618320
1,data.table,88,reshape2::melt-0,3529240
1,data.table,88,cdata::unpivot_to_blocks-4,34496040
1,data.table,88,cdata::unpivot_to_blocks-0,25990640
1,data.table,88,tidyr::gather-4,15903120
1,data.table,88,utils::stack-0,3355840
1,data.table,88,reshape2::melt-0,3523200
1,data.table,88,tidyr::gather-4,15928360
1,data.table,88,data.table::melt-0,775000
1,data.table,88,data.table::melt-4,2242760
1,data.table,88,tidyr::gather-0,7127840
1,data.table,88,nc::capture_melt_single-0,3434080
1,data.table,88,tidyr::gather-0,7126280
1,data.table,88,data.table::melt-4,2370920
1,data.table,88,tidyfast::dt_pivot_longer-0,624360
3,data.table,172,reshape2::melt-0,6803240
3,data.table,172,cdata::unpivot_to_blocks-4,49024120
3,data.table,172,tidyfast::dt_pivot_longer-4,30795160
3,data.table,172,tidyr::pivot_longer-4,12565200
3,data.table,172,tidyr::gather-0,10970840
3,data.table,172,stats::reshape-0,133411800
3,data.table,172,stats::reshape-0,149451560
3,data.table,172,data.table::melt-0,868320
3,data.table,172,stats::reshape-4,149561320
3,data.table,172,tidyr::pivot_longer-0,11530080
3,data.table,172,tidyr::pivot_longer-0,12626680
3,data.table,172,cdata::unpivot_to_blocks-0,37046480
3,data.table,172,tidyr::pivot_longer-4,13135600
3,data.table,172,data.table::melt-4,2626480
3,data.table,172,stats::reshape-4,165349320
3,data.table,172,utils::stack-4,22667960
3,data.table,172,data.table::melt-4,2665360
3,data.table,172,nc::capture_melt_single-4,4794960
3,data.table,172,tidyr::pivot_longer-0,11466680
3,data.table,172,tidyfast::dt_pivot_longer-0,1025040
3,data.table,172,nc::capture_melt_single-4,5111160
3,data.table,172,data.table::melt-0,794520
3,data.table,172,tidyr::gather-4,28739960
3,data.table,172,utils::stack-0,5662280
3,data.table,172,data.table::melt-0,895200
3,data.table,172,data.table::melt-4,2508800
3,data.table,172,utils::stack-0,4803520
3,data.table,172,utils::stack-0,5216360
3,data.table,172,tidyr::pivot_longer-0,11755720
3,data.table,172,cdata::unpivot_to_blocks-4,49564680
3,data.table,172,cdata::unpivot_to_blocks-4,50558880
3,data.table,172,nc::capture_melt_single-4,5034240
3,data.table,172,reshape2::melt-4,24334720
3,data.table,172,utils::stack-0,4899360
3,data.table,172,tidyr::pivot_longer-0,11450200
3,data.table,172,reshape2::melt-4,25203080
3,data.table,172,tidyfast::dt_pivot_longer-4,43134320
3,data.table,172,reshape2::melt-4,26631520
3,data.table,172,cdata::unpivot_to_blocks-0,32446760
3,data.table,172,tidyr::gather-4,28288000
3,data.table,172,stats::reshape-4,152791840
3,data.table,172,tidyr::pivot_longer-0,11466920
3,data.table,172,utils::stack-0,5153520
3,data.table,172,tidyr::pivot_longer-4,13479200
3,data.table,172,tidyr::gather-4,29045560
3,data.table,172,cdata::unpivot_to_blocks-0,32691480
3,data.table,172,data.table::melt-4,2772520
3,data.table,172,tidyr::pivot_longer-4,26884680
3,data.table,172,stats::reshape-0,135245840
3,data.table,172,cdata::unpivot_to_blocks-0,32260640
3,data.table,172,tidyr::pivot_longer-0,11720400
3,data.table,172,data.table::melt-0,910880
3,data.table,172,tidyfast::dt_pivot_longer-0,788360
3,data.table,172,reshape2::melt-4,24794080
3,data.table,172,tidyfast::dt_pivot_longer-4,30645880
3,data.table,172,reshape2::melt-0,6778920
3,data.table,172,cdata::unpivot_to_blocks-4,48698720
3,data.table,172,tidyr::gather-0,12105080
3,data.table,172,utils::stack-4,24269800
3,data.table,172,tidyfast::dt_pivot_longer-4,42956480
3,data.table,172,nc::capture_melt_single-4,4962760
3,data.table,172,stats::reshape-0,136992880
3,data.table,172,utils::stack-4,22380320
3,data.table,172,reshape2::melt-4,23918560
3,data.table,172,utils::stack-0,4899080
3,data.table,172,nc::capture_melt_single-0,4107320
3,data.table,172,tidyr::gather-4,27867640
3,data.table,172,tidyr::gather-0,12009680
3,data.table,172,data.table::melt-4,2846760
3,data.table,172,tidyr::gather-0,11050360
3,data.table,172,tidyfast::dt_pivot_longer-0,947200
3,data.table,172,stats::reshape-4,165983040
3,data.table,172,utils::stack-4,23642200
3,data.table,172,data.table::melt-4,2738120
3,data.table,172,reshape2::melt-0,6716280
3,data.table,172,tidyr::gather-4,27868440
3,data.table,172,cdata::unpivot_to_blocks-0,31728720
3,data.table,172,tidyfast::dt_pivot_longer-4,31657840
3,data.table,172,stats::reshape-4,151958880
3,data.table,172,reshape2::melt-0,19031760
3,data.table,172,stats::reshape-4,152959520
3,data.table,172,cdata::unpivot_to_blocks-0,31936000
3,data.table,172,nc::capture_melt_single-0,4380560
3,data.table,172,tidyfast::dt_pivot_longer-0,871880
3,data.table,172,tidyr::gather-4,28063360
3,data.table,172,stats::reshape-4,171245960
3,data.table,172,utils::stack-4,22602240
3,data.table,172,tidyr::pivot_longer-4,13837200
3,data.table,172,utils::stack-4,22595080
3,data.table,172,cdata::unpivot_to_blocks-4,49119800
3,data.table,172,tidyfast::dt_pivot_longer-0,966120
3,data.table,172,tidyfast::dt_pivot_longer-4,31344560
3,data.table,172,nc::capture_melt_single-0,4377280
3,data.table,172,reshape2::melt-0,6820920
3,data.table,172,reshape2::melt-4,25134720
3,data.table,172,tidyr::pivot_longer-4,12670720
3,data.table,172,tidyr::pivot_longer-0,11473240
3,data.table,172,data.table::melt-4,2740160
3,data.table,172,tidyr::gather-4,29398480
3,data.table,172,tidyfast::dt_pivot_longer-4,34523640
3,data.table,172,utils::stack-0,4891280
3,data.table,172,tidyr::pivot_longer-0,11557640
3,data.table,172,tidyr::gather-0,11041120
3,data.table,172,stats::reshape-0,150509400
3,data.table,172,tidyr::pivot_longer-4,12779640
3,data.table,172,utils::stack-4,22818600
3,data.table,172,cdata::unpivot_to_blocks-0,31826840
3,data.table,172,stats::reshape-0,141401600
3,data.table,172,nc::capture_melt_single-0,4409120
3,data.table,172,cdata::unpivot_to_blocks-4,62740880
3,data.table,172,reshape2::melt-0,6751600
3,data.table,172,cdata::unpivot_to_blocks-0,33674120
3,data.table,172,nc::capture_melt_single-4,5094680
3,data.table,172,data.table::melt-4,2641000
3,data.table,172,reshape2::melt-4,24009760
3,data.table,172,nc::capture_melt_single-0,4274720
3,data.table,172,tidyr::gather-0,10987000
3,data.table,172,reshape2::melt-4,24136760
3,data.table,172,utils::stack-0,5558840
3,data.table,172,tidyr::gather-0,11865560
3,data.table,172,tidyr::pivot_longer-4,12888880
3,data.table,172,tidyfast::dt_pivot_longer-0,916320
3,data.table,172,nc::capture_melt_single-0,4183680
3,data.table,172,nc::capture_melt_single-0,4046320
3,data.table,172,cdata::unpivot_to_blocks-0,31790080
3,data.table,172,data.table::melt-0,1000440
3,data.table,172,cdata::unpivot_to_blocks-4,50653840
3,data.table,172,nc::capture_melt_single-0,4421560
3,data.table,172,tidyfast::dt_pivot_longer-0,981120
3,data.table,172,stats::reshape-0,321800160
3,data.table,172,cdata::unpivot_to_blocks-0,32006200
3,data.table,172,data.table::melt-0,955600
3,data.table,172,tidyr::gather-0,10971760
3,data.table,172,data.table::melt-4,2925640
3,data.table,172,tidyr::gather-0,12393480
3,data.table,172,utils::stack-0,5032200
3,data.table,172,tidyfast::dt_pivot_longer-4,31196800
3,data.table,172,tidyr::pivot_longer-4,12618080
3,data.table,172,stats::reshape-4,170873960
3,data.table,172,utils::stack-4,22462520
3,data.table,172,reshape2::melt-4,23772880
3,data.table,172,tidyr::gather-4,27756080
3,data.table,172,tidyr::gather-4,28941160
3,data.table,172,tidyfast::dt_pivot_longer-0,942440
3,data.table,172,data.table::melt-4,2578640
3,data.table,172,nc::capture_melt_single-4,5022920
3,data.table,172,nc::capture_melt_single-4,4854600
3,data.table,172,stats::reshape-0,134807520
3,data.table,172,cdata::unpivot_to_blocks-4,51815360
3,data.table,172,cdata::unpivot_to_blocks-4,49990200
3,data.table,172,reshape2::melt-0,6870360
3,data.table,172,nc::capture_melt_single-4,5107240
3,data.table,172,cdata::unpivot_to_blocks-4,63628520
3,data.table,172,stats::reshape-0,134041240
3,data.table,172,stats::reshape-0,136714720
3,data.table,172,stats::reshape-4,168190000
3,data.table,172,data.table::melt-0,820600
3,data.table,172,tidyr::pivot_longer-4,12748160
3,data.table,172,stats::reshape-4,153408560
3,data.table,172,tidyfast::dt_pivot_longer-0,920240
3,data.table,172,tidyfast::dt_pivot_longer-4,43749320
3,data.table,172,reshape2::melt-0,7078760
3,data.table,172,tidyfast::dt_pivot_longer-4,31342280
3,data.table,172,utils::stack-4,22773480
3,data.table,172,tidyr::pivot_longer-0,11590840
3,data.table,172,data.table::melt-0,862760
3,data.table,172,reshape2::melt-0,6743360
3,data.table,172,nc::capture_melt_single-4,5052760
3,data.table,172,tidyfast::dt_pivot_longer-0,822360
3,data.table,172,nc::capture_melt_single-0,4049640
3,data.table,172,data.table::melt-0,780800
3,data.table,172,utils::stack-0,4818400
3,data.table,172,tidyr::gather-0,11191560
3,data.table,172,nc::capture_melt_single-0,5104320
3,data.table,172,utils::stack-4,23761360
3,data.table,172,tidyr::gather-4,28548640
3,data.table,172,reshape2::melt-0,6661920
3,data.table,172,reshape2::melt-4,24708560
3,data.table,172,nc::capture_melt_single-4,5127720
3,data.table,172,data.table::melt-0,807120
10,data.table,466,data.table::melt-0,1568560
10,data.table,466,reshape2::melt-4,64133720
10,data.table,466,tidyr::gather-0,24291120
10,data.table,466,tidyr::gather-4,73838120
10,data.table,466,stats::reshape-4,428898360
10,data.table,466,tidyr::gather-0,24475760
10,data.table,466,utils::stack-4,58093760
10,data.table,466,data.table::melt-4,3728760
10,data.table,466,tidyr::gather-0,24313760
10,data.table,466,tidyr::gather-0,24533200
10,data.table,466,tidyfast::dt_pivot_longer-4,73701080
10,data.table,466,utils::stack-0,10255880
10,data.table,466,utils::stack-0,10264000
10,data.table,466,stats::reshape-0,380993320
10,data.table,466,stats::reshape-4,425352080
10,data.table,466,utils::stack-0,10291640
10,data.table,466,nc::capture_melt_single-0,7008600
10,data.table,466,tidyr::pivot_longer-0,15757560
10,data.table,466,cdata::unpivot_to_blocks-0,69061840
10,data.table,466,data.table::melt-0,1461800
10,data.table,466,tidyr::pivot_longer-4,17495880
10,data.table,466,tidyfast::dt_pivot_longer-4,60980720
10,data.table,466,cdata::unpivot_to_blocks-0,54493640
10,data.table,466,tidyfast::dt_pivot_longer-4,61414680
10,data.table,466,data.table::melt-4,3762560
10,data.table,466,stats::reshape-4,426308280
10,data.table,466,data.table::melt-0,1418640
10,data.table,466,nc::capture_melt_single-4,8221760
10,data.table,466,nc::capture_melt_single-0,7105680
10,data.table,466,tidyr::gather-4,69945520
10,data.table,466,reshape2::melt-4,64754240
10,data.table,466,tidyr::pivot_longer-4,31806800
10,data.table,466,utils::stack-0,10121680
10,data.table,466,reshape2::melt-4,64271760
10,data.table,466,tidyr::pivot_longer-4,17702840
10,data.table,466,reshape2::melt-0,17840920
10,data.table,466,tidyr::pivot_longer-4,17659880
10,data.table,466,data.table::melt-4,3711880
10,data.table,466,tidyr::gather-0,24015800
10,data.table,466,tidyr::gather-4,69912520
10,data.table,466,nc::capture_melt_single-4,8383120
10,data.table,466,utils::stack-4,57743760
10,data.table,466,stats::reshape-0,424513480
10,data.table,466,utils::stack-4,57142520
10,data.table,466,tidyfast::dt_pivot_longer-4,60443080
10,data.table,466,stats::reshape-0,387239640
10,data.table,466,tidyr::gather-4,71086040
10,data.table,466,reshape2::melt-0,18014040
10,data.table,466,cdata::unpivot_to_blocks-4,101087040
10,data.table,466,tidyr::pivot_longer-0,16065280
